ACCESSION_NUMBER	ISSUER_NAME	BALANCE	CURRENCY_VALUE	PERCENTAGE	INVESTMENT_COUNTRY	ISSUER_LEI
0001193125-26-028731	DRB5807329.UP	2932.0	2843.26	0.0001814741	US	
0001193125-26-028731	FW4294939.UP	2814.0	2799.3	0.0001786683	US	
0001193125-26-028731	LAI-00829501.LP	21599.0	20939.9	0.0013365111	US	
0001193125-26-028731	182622117.LC	1701.0	1704.98	0.0001088221	US	
0001193125-26-028731	1910154.MA	23216.0	4758.71	0.0003037297	US	
0001193125-26-028731	L3040468.UP	1156.0	1136.49	7.25377e-05	US	
0001193125-26-028731	FW4987278.UP	988.0	944.21	6.02652e-05	US	
0001193125-26-028731	LAI-00832615.LP	3795.0	2044.7	0.0001305051	US	
0001193125-26-028731	CBM5718396.UP	21870.0	21038.34	0.0013427941	US	
0001193125-26-028731	1589828.PW	2337.0	2317.83	0.0001479379	US	
0001193125-26-028731	LAI-00721314.LP	2860.0	2840.4	0.0001812915	US	
0001193125-26-028731	FW3276146.UP	557.0	568.45	3.62819e-05	US	
0001193125-26-028731	182541129.LC	1842.0	1904.99	0.000121588	US	
0001193125-26-028731	L2367116.UP	1555.0	1539.81	9.828e-05	US	
0001193125-26-028731	342194147.UG	9780.0	9564.6	0.0006104706	US	
0001193125-26-028731	L3273986.UP	7496.0	7495.78	0.000478426	US	
0001193125-26-028731	L3418064.UP	1822.0	1823.03	0.0001163568	US	
0001193125-26-028731	DRB5330104.UP	2415.0	2285.3	0.0001458617	US	
0001193125-26-028731	175918249.LC	565.0	59.24	3.7811e-06	US	
0001193125-26-028731	287307006.UG	1978.0	1980.89	0.0001264324	US	
0001193125-26-028731	FW1190172.UP	2342.0	2324.77	0.0001483809	US	
0001193125-26-028731	CBM5524411.UP	2681.0	2545.0	0.0001624373	US	
0001193125-26-028731	200146953.LC	1522.0	1519.77	9.70009e-05	US	
0001193125-26-028731	340752097.UG	6761.0	6581.17	0.0004200501	US	
0001193125-26-028731	CBM5438465.UP	2200.0	2071.51	0.0001322163	US	
0001193125-26-028731	2502235.MA	21783.0	21850.86	0.0013946541	US	
0001193125-26-028731	202523837.LC	3634.0	3631.82	0.0002318047	US	
0001193125-26-028731	2701215.MA	4705.0	2028.66	0.0001294814	US	
0001193125-26-028731	1895708.SF	168.0	168.39	1.07477e-05	US	
0001193125-26-028731	2421547.MA	27530.0	27618.66	0.00176279	US	
0001193125-26-028731	206852607.LC	14256.0	14025.56	0.0008951961	US	
0001193125-26-028731	8841740.SQ	20274.0	16663.92	0.0010635922	US	
0001193125-26-028731	L1716561.UP	342.0	339.58	2.1674e-05	US	
0001193125-26-028731	1344423.SF	16703.0	16789.82	0.0010716279	US	
0001193125-26-028731	DRB5541612.UP	13874.0	13142.2	0.0008388147	US	
0001193125-26-028731	FW5736169.UP	2643.0	2550.14	0.0001627654	US	
0001193125-26-028731	FW2944738.UP	8328.0	8250.47	0.0005265949	US	
0001193125-26-028731	FW4168978.UP	1643.0	1683.03	0.0001074212	US	
0001193125-26-028731	298544171.UG	13134.0	12684.63	0.0008096098	US	
0001193125-26-028731	1428666.SF	4543.0	4586.96	0.0002927675	US	
0001193125-26-028731	293541443.UG	14291.0	14251.54	0.0009096195	US	
0001193125-26-028731	265992651.UG	5087.0	5188.55	0.0003311647	US	
0001193125-26-028731	FW4279773.UP	767.0	763.69	4.87433e-05	US	
0001193125-26-028731	FW4354529.UP	2780.0	2732.37	0.0001743964	US	
0001193125-26-028731	L4500577.UP	3809.0	3749.44	0.0002393119	US	
0001193125-26-028731	FW4991488.UP	4638.0	4376.33	0.0002793239	US	
0001193125-26-028731	211179932.LC	11003.0	10530.09	0.000672094	US	
0001193125-26-028731	266013640.UG	2979.0	2982.85	0.0001903835	US	
0001193125-26-028731	217455259.LC	23443.0	22735.58	0.0014511223	US	
0001193125-26-028731	L3667559.UP	1799.0	261.52	1.66918e-05	US	
0001193125-26-028731	FW4037684.UP	2439.0	2478.96	0.0001582222	US	
0001193125-26-028731	2701551.MA	37080.0	35323.21	0.002254541	US	
0001193125-26-028731	2461669.PW	11110.0	11080.53	0.0007072265	US	
0001193125-26-028731	268747990.UG	6100.0	5997.58	0.0003828018	US	
0001193125-26-028731	L5466363.UP	967.0	956.12	6.10254e-05	US	
0001193125-26-028731	8626266.SQ	8905.0	8313.95	0.0005306466	US	
0001193125-26-028731	2218110.PW	29421.0	28906.49	0.0018449871	US	
0001193125-26-028731	209291743.LC	1581.0	1611.47	0.0001028538	US	
0001193125-26-028731	FW3788303.UP	2002.0	2045.5	0.0001305562	US	
0001193125-26-028731	6910315.SQ	1038.0	81.39	5.1948e-06	US	
0001193125-26-028731	7256655.SQ	4642.0	363.97	2.32308e-05	US	
0001193125-26-028731	206066490.LC	754.0	752.86	4.80521e-05	US	
0001193125-26-028731	FW3263510.UP	759.0	772.92	4.93324e-05	US	
0001193125-26-028731	L4515927.UP	16888.0	16656.04	0.0010630892	US	
0001193125-26-028731	9499036956.ST	184.0	197.82	1.26261e-05	US	
0001193125-26-028731	2426966.PW	6352.0	6161.65	0.0003932738	US	
0001193125-26-028731	DRB5486251.UP	1634.0	1545.21	9.86247e-05	US	
0001193125-26-028731	CBM4026999.UP	1007.0	1018.87	6.50304e-05	US	
0001193125-26-028731	FW3202100.UP	5437.0	790.59	5.04602e-05	US	
0001193125-26-028731	179968504.LC	2448.0	256.6	1.63778e-05	US	
0001193125-26-028731	FW3365338.UP	802.0	822.49	5.24963e-05	US	
0001193125-26-028731	FW4647296.UP	7143.0	6635.99	0.000423549	US	
0001193125-26-028731	FW4671989.UP	6003.0	5614.09	0.0003583252	US	
0001193125-26-028731	2237525.SQ	1431.0	112.21	7.1619e-06	US	
0001193125-26-028731	DRB5007060.UP	1108.0	1027.38	6.55736e-05	US	
0001193125-26-028731	335008935.UG	14283.0	13878.05	0.0008857811	US	
0001193125-26-028731	118009134.UG	2647.0	2605.25	0.0001662828	US	
0001193125-26-028731	205533149.LC	9490.0	9542.82	0.0006090805	US	
0001193125-26-028731	CBM4227368.UP	2291.0	2295.85	0.000146535	US	
0001193125-26-028731	APP-09703682.FP	954.0	953.88	6.08824e-05	US	
0001193125-26-028731	L4561751.UP	9440.0	9400.55	0.0006	US	
0001193125-26-028731	FW3857431.UP	283.0	282.86	1.80538e-05	US	
0001193125-26-028731	149427567.UG	5625.0	5657.38	0.0003610882	US	
0001193125-26-028731	2038204.PW	1455.0	927.23	5.91814e-05	US	
0001193125-26-028731	2841532.MA	21499.0	20830.16	0.0013295068	US	
0001193125-26-028731	2416365.PW	9556.0	9475.21	0.0006047652	US	
0001193125-26-028731	DRB5492607.UP	4710.0	4463.64	0.0002848965	US	
0001193125-26-028731	FW3194433.UP	3732.0	3710.9	0.0002368521	US	
0001193125-26-028731	L1854718.UP	1126.0	1115.86	7.12209e-05	US	
0001193125-26-028731	203867171.LC	12684.0	12496.27	0.0007975876	US	
0001193125-26-028731	119716389.UG	3087.0	500.66	3.19552e-05	US	
0001193125-26-028731	187197174.LC	6795.0	6967.99	0.0004447393	US	
0001193125-26-028731	2444709.MA	6179.0	6161.31	0.0003932521	US	
0001193125-26-028731	3615639028.ST	1714.0	85.71	5.4705e-06	US	
0001193125-26-028731	L1114065.UP	1236.0	1232.91	7.86918e-05	US	
0001193125-26-028731	8632299.SQ	389.0	383.39	2.44703e-05	US	
0001193125-26-028731	187273064.LC	14093.0	14946.68	0.0009539875	US	
0001193125-26-028731	DRB4670817.UP	1551.0	1476.0	9.42072e-05	US	
0001193125-26-028731	1151611.MA	7482.0	7359.89	0.0004697527	US	
0001193125-26-028731	184051308.LC	6713.0	7027.24	0.000448521	US	
0001193125-26-028731	191032291.LC	6146.0	6289.56	0.0004014378	US	
0001193125-26-028731	L4042098.UP	36434.0	36605.46	0.0023363819	US	
0001193125-26-028731	4532052.SQ	4095.0	321.03	2.04901e-05	US	
0001193125-26-028731	684361.BV	6892.0	1033.74	6.59795e-05	US	
0001193125-26-028731	2651725.MA	12211.0	12156.08	0.0007758746	US	
0001193125-26-028731	DRB5862048.UP	2316.0	2282.25	0.000145667	US	
0001193125-26-028731	FW4543521.UP	40473.0	41110.99	0.0026239521	US	
0001193125-26-028731	DRB4875651.UP	3155.0	653.97	4.17403e-05	US	
0001193125-26-028731	190567120.LC	3221.0	3345.9	0.0002135556	US	
0001193125-26-028731	DRB4602738.UP	9584.0	9378.22	0.0005985747	US	
0001193125-26-028731	LAI-00726612.LP	8980.0	8363.92	0.000533836	US	
0001193125-26-028731	356879497.UG	15000.0	14941.39	0.0009536499	US	
0001193125-26-028731	264953401.UG	14585.0	14343.79	0.0009155075	US	
0001193125-26-028731	217451198.LC	18818.0	18320.81	0.0011693449	US	
0001193125-26-028731	305317597.UG	2327.0	2355.91	0.0001503684	US	
0001193125-26-028731	290763460.UG	4542.0	1054.77	6.73218e-05	US	
0001193125-26-028731	FW4140720.UP	5495.0	5552.14	0.0003543712	US	
0001193125-26-028731	L4382266.UP	790.0	779.39	4.97454e-05	US	
0001193125-26-028731	1787157.PW	9323.0	8953.4	0.0005714602	US	
0001193125-26-028731	188313795.LC	9791.0	1317.06	8.40627e-05	US	
0001193125-26-028731	DRB5823980.UP	38710.0	37599.88	0.0023998518	US	
0001193125-26-028731	DRB5721711.UP	11906.0	11454.56	0.0007310993	US	
0001193125-26-028731	8607902.SQ	7664.0	7535.84	0.0004809829	US	
0001193125-26-028731	DRB4985423.UP	13783.0	12796.98	0.0008167807	US	
0001193125-26-028731	204594276.LC	586.0	578.83	3.69444e-05	US	
0001193125-26-028731	2073012.PW	17844.0	2690.81	0.0001717438	US	
0001193125-26-028731	213078712.LC	5997.0	5749.82	0.0003669883	US	
0001193125-26-028731	L3429637.UP	9279.0	9410.17	0.000600614	US	
0001193125-26-028731	FW5363262.UP	5852.0	5518.28	0.00035221	US	
0001193125-26-028731	L685423.UP	762.0	759.58	4.8481e-05	US	
0001193125-26-028731	216605520.LC	12969.0	12444.59	0.000794289	US	
0001193125-26-028731	2623990.MA	13870.0	13994.66	0.0008932239	US	
0001193125-26-028731	161222733.UG	1022.0	1011.15	6.45377e-05	US	
0001193125-26-028731	DRB5731475.UP	2257.0	2176.48	0.0001389161	US	
0001193125-26-028731	DRB5997739.UP	1454.0	1417.31	9.04613e-05	US	
0001193125-26-028731	208375196.UG	9316.0	9417.02	0.0006010512	US	
0001193125-26-028731	2617495.MA	22514.0	22038.52	0.0014066317	US	
0001193125-26-028731	DRB4992478.UP	2319.0	2146.34	0.0001369924	US	
0001193125-26-028731	184238649.LC	2640.0	276.63	1.76562e-05	US	
0001193125-26-028731	288139790.UG	3478.0	3493.71	0.0002229897	US	
0001193125-26-028731	L5878272.UP	1467.0	1455.99	9.29301e-05	US	
0001193125-26-028731	9021680.SQ	4092.0	3797.17	0.0002423584	US	
0001193125-26-028731	330301196.UG	17087.0	2928.66	0.0001869248	US	
0001193125-26-028731	L4133681.UP	6592.0	6581.04	0.0004200418	US	
0001193125-26-028731	330868379.UG	12399.0	11940.2	0.0007620958	US	
0001193125-26-028731	FW3993657.UP	2158.0	2172.24	0.0001386455	US	
0001193125-26-028731	DRB5743682.UP	7760.0	7660.46	0.0004889369	US	
0001193125-26-028731	188313373.LC	22426.0	2350.24	0.0001500065	US	
0001193125-26-028731	203863173.LC	5868.0	5894.58	0.0003762278	US	
0001193125-26-028731	DRB5716253.UP	1157.0	1145.4	7.31064e-05	US	
0001193125-26-028731	241999451.UG	24271.0	24534.68	0.0015659517	US	
0001193125-26-028731	FW4042140.UP	2637.0	2661.74	0.0001698883	US	
0001193125-26-028731	DRB5558657.UP	15419.0	14798.21	0.0009445113	US	
0001193125-26-028731	DRB4783580.UP	4300.0	4139.65	0.0002642175	US	
0001193125-26-028731	2268282.PW	23114.0	22825.8	0.0014568806	US	
0001193125-26-028731	FW4180027.UP	8041.0	8189.94	0.0005227315	US	
0001193125-26-028731	FW4343680.UP	2883.0	2825.44	0.0001803367	US	
0001193125-26-028731	FW5745482.UP	4027.0	3850.62	0.0002457699	US	
0001193125-26-028731	208396601.LC	17397.0	17236.13	0.0011001141	US	
0001193125-26-028731	FW3358239.UP	2329.0	2341.25	0.0001494327	US	
0001193125-26-028731	FW4575375.UP	8551.0	8423.36	0.0005376298	US	
0001193125-26-028731	7410677.SQ	6282.0	492.54	3.14369e-05	US	
0001193125-26-028731	L4184495.UP	6524.0	6517.81	0.0004160061	US	
0001193125-26-028731	CBM4319247.UP	2409.0	2441.89	0.0001558562	US	
0001193125-26-028731	L4278041.UP	4525.0	4518.17	0.0002883769	US	
0001193125-26-028731	223488615.UG	23209.0	23519.81	0.0015011766	US	
0001193125-26-028731	1809557.PW	5503.0	5529.95	0.0003529549	US	
0001193125-26-028731	DRB4987568.UP	1626.0	1522.02	9.71445e-05	US	
0001193125-26-028731	FW4187718.UP	2021.0	2035.02	0.0001298873	US	
0001193125-26-028731	FW3484876.UP	3850.0	3931.56	0.0002509359	US	
0001193125-26-028731	2510697.MA	11627.0	11594.27	0.0007400165	US	
0001193125-26-028731	FW3205766.UP	882.0	878.58	5.60763e-05	US	
0001193125-26-028731	L5994549.UP	21232.0	21144.16	0.0013495482	US	
0001193125-26-028731	L5981968.UP	27207.0	27077.77	0.0017282671	US	
0001193125-26-028731	L5818707.UP	57681.0	57798.75	0.0036890659	US	
0001193125-26-028731	L5715222.UP	4526.0	4497.16	0.000287036	US	
0001193125-26-028731	1964033.MA	9310.0	9194.01	0.0005868173	US	
0001193125-26-028731	2669153.MA	14169.0	14079.9	0.0008986644	US	
0001193125-26-028731	213973143.LC	23258.0	22888.54	0.0014608851	US	
0001193125-26-028731	DRB4504162.UP	8869.0	8736.96	0.0005576456	US	
0001193125-26-028731	L3252898.UP	10895.0	10770.08	0.0006874117	US	
0001193125-26-028731	L3717104.UP	6620.0	6719.75	0.0004288951	US	
0001193125-26-028731	193229366.LC	20336.0	2131.17	0.0001360242	US	
0001193125-26-028731	FW4778977.UP	3904.0	3785.66	0.0002416237	US	
0001193125-26-028731	DRB5357878.UP	4833.0	997.14	6.36435e-05	US	
0001193125-26-028731	327893531.UG	24067.0	23502.27	0.0015000571	US	
0001193125-26-028731	L3991965.UP	21738.0	21869.97	0.0013958738	US	
0001193125-26-028731	184522928.LC	9620.0	1786.44	0.0001140214	US	
0001193125-26-028731	183653368.LC	2607.0	273.26	1.74411e-05	US	
0001193125-26-028731	DRB5544365.UP	10000.0	1454.0	9.28031e-05	US	
0001193125-26-028731	204541404.LC	5103.0	5119.72	0.0003267715	US	
0001193125-26-028731	LAI-00844226.LP	10500.0	10020.61	0.000639576	US	
0001193125-26-028731	2410102.MA	1889.0	1879.16	0.0001199394	US	
0001193125-26-028731	207859875.LC	9972.0	9921.73	0.0006332648	US	
0001193125-26-028731	343597390.UG	4635.0	4648.45	0.0002966922	US	
0001193125-26-028731	DRB5713204.UP	3983.0	3857.22	0.0002461911	US	
0001193125-26-028731	FW3109054.UP	2658.0	2669.52	0.0001703849	US	
0001193125-26-028731	DRB6032414.UP	4910.0	4894.94	0.0003124247	US	
0001193125-26-028731	329134743.UG	1390.0	1351.06	8.62328e-05	US	
0001193125-26-028731	2319062.PW	27818.0	28150.3	0.0017967224	US	
0001193125-26-028731	DRB4512052.UP	1384.0	1351.45	8.62577e-05	US	
0001193125-26-028731	CBM4226854.UP	2768.0	1869.74	0.0001193381	US	
0001193125-26-028731	L3704811.UP	6127.0	6197.96	0.0003955913	US	
0001193125-26-028731	192684672.LC	5395.0	5412.11	0.0003454336	US	
0001193125-26-028731	190180057.LC	3446.0	361.12	2.30489e-05	US	
0001193125-26-028731	LAI-00730821.LP	9136.0	838.69	5.35303e-05	US	
0001193125-26-028731	193650573.LC	3649.0	3631.66	0.0002317945	US	
0001193125-26-028731	4498823.SQ	2097.0	164.41	1.04936e-05	US	
0001193125-26-028731	2158033.MA	17366.0	18050.73	0.0011521068	US	
0001193125-26-028731	2407418.MA	32500.0	32563.43	0.0020783951	US	
0001193125-26-028731	APP-40648381.FP	9938.0	9210.04	0.0005878405	US	
0001193125-26-028731	7540721099.ST	17453.0	18229.27	0.0011635023	US	
0001193125-26-028731	L4090193.UP	2729.0	2737.0	0.0001746919	US	
0001193125-26-028731	2129972.PW	16892.0	17082.71	0.0010903219	US	
0001193125-26-028731	LAI-00150611.LP	52.0	0.0	0.0	US	
0001193125-26-028731	L4384688.UP	9819.0	9780.93	0.0006242781	US	
0001193125-26-028731	DRB4521424.UP	1406.0	434.01	2.77011e-05	US	
0001193125-26-028731	CBM4990009.UP	5544.0	5195.69	0.0003316204	US	
0001193125-26-028731	213728947.LC	7552.0	7441.24	0.000474945	US	
0001193125-26-028731	330070271.UG	6259.0	6161.64	0.0003932731	US	
0001193125-26-028731	FW3140560.UP	4636.0	4715.29	0.0003009583	US	
0001193125-26-028731	L4798046.UP	2042.0	1939.06	0.0001237625	US	
0001193125-26-028731	DRB4871133.UP	25058.0	24007.1	0.0015322784	US	
0001193125-26-028731	FW5735868.UP	3024.0	2916.65	0.0001861582	US	
0001193125-26-028731	APP-41931913.FP	47803.0	47009.82	0.0030004511	US	
0001193125-26-028731	343833709.UG	37977.0	38092.6	0.0024313002	US	
0001193125-26-028731	2866653.MA	1753.0	1782.31	0.0001137578	US	
0001193125-26-028731	L3946090.UP	10379.0	10332.07	0.0006594552	US	
0001193125-26-028731	2698955.MA	44692.0	45223.76	0.002886454	US	
0001193125-26-028731	FW3485359.UP	1214.0	1239.52	7.91137e-05	US	
0001193125-26-028731	209035182.LC	11909.0	11686.27	0.0007458884	US	
0001193125-26-028731	2646658.MA	25321.0	25546.56	0.001630536	US	
0001193125-26-028731	LAI-00739710.LP	2.0	1.93	1.232e-07	US	
0001193125-26-028731	CBM5739605.UP	2448.0	2361.03	0.0001506952	US	
0001193125-26-028731	2069216.MA	1480.0	1515.09	9.67022e-05	US	
0001193125-26-028731	FW1843160.UP	9069.0	8849.45	0.0005648254	US	
0001193125-26-028731	2103495.MA	7742.0	2057.79	0.0001313406	US	
0001193125-26-028731	214506331.LC	16229.0	15586.94	0.0009948528	US	
0001193125-26-028731	DRB4784117.UP	8589.0	532.46	3.39848e-05	US	
0001193125-26-028731	DRB5017532.UP	3181.0	2961.43	0.0001890164	US	
0001193125-26-028731	2406024.MA	8532.0	8579.21	0.0005475771	US	
0001193125-26-028731	L4390060.UP	4568.0	4508.8	0.0002877789	US	
0001193125-26-028731	207581216.LC	2930.0	2958.32	0.0001888179	US	
0001193125-26-028731	FW3140698.UP	2760.0	2758.62	0.0001760718	US	
0001193125-26-028731	187835525.LC	8804.0	922.69	5.88917e-05	US	
0001193125-26-028731	DRB6021390.UP	1182.0	1166.0	7.44212e-05	US	
0001193125-26-028731	L3262236.UP	16895.0	2456.47	0.0001567868	US	
0001193125-26-028731	FW4040885.UP	910.0	917.69	5.85725e-05	US	
0001193125-26-028731	186541248.LC	2557.0	268.0	1.71054e-05	US	
0001193125-26-028731	DRB4877708.UP	2168.0	2058.53	0.0001313878	US	
0001193125-26-028731	DRB5002485.UP	1016.0	941.44	6.00884e-05	US	
0001193125-26-028731	2364418.PW	16706.0	16199.98	0.0010339807	US	
0001193125-26-028731	207821819.UG	1432.0	1457.24	9.30099e-05	US	
0001193125-26-028731	DRB6028585.UP	1591.0	1588.03	0.0001013577	US	
0001193125-26-028731	145790492.UG	4174.0	4174.75	0.0002664578	US	
0001193125-26-028731	DRB5977233.UP	9457.0	9327.46	0.0005953349	US	
0001193125-26-028731	FW4542912.UP	964.0	937.31	5.98248e-05	US	
0001193125-26-028731	1907918.SF	5651.0	5678.4	0.0003624298	US	
0001193125-26-028731	DRB5434308.UP	2516.0	2358.76	0.0001505503	US	
0001193125-26-028731	LAI-00796540.LP	4929.0	4857.42	0.0003100299	US	
0001193125-26-028731	1849340.MA	17816.0	18142.84	0.0011579858	US	
0001193125-26-028731	FW2826873.UP	2478.0	2468.6	0.000157561	US	
0001193125-26-028731	L4388500.UP	9148.0	9033.86	0.0005765956	US	
0001193125-26-028731	L3798663.UP	13583.0	13649.81	0.0008712135	US	
0001193125-26-028731	180106346.LC	2582.0	2623.45	0.0001674445	US	
0001193125-26-028731	2289985.PW	4311.0	4062.91	0.0002593195	US	
0001193125-26-028731	343410809.UG	10543.0	10242.34	0.0006537281	US	
0001193125-26-028731	334639825.UG	2865.0	2782.92	0.0001776228	US	
0001193125-26-028731	304845455.UG	41343.0	6948.65	0.0004435049	US	
0001193125-26-028731	2831282.MA	8893.0	9003.64	0.0005746668	US	
0001193125-26-028731	2181478.MA	15640.0	16082.54	0.001026485	US	
0001193125-26-028731	L5545312.UP	3286.0	3253.47	0.0002076561	US	
0001193125-26-028731	297129999.UG	34075.0	32978.27	0.0021048727	US	
0001193125-26-028731	2968174.MA	6688.0	6671.65	0.0004258251	US	
0001193125-26-028731	LAI-00766319.LP	14111.0	13736.28	0.0008767325	US	
0001193125-26-028731	216339135.LC	13986.0	13492.28	0.0008611589	US	
0001193125-26-028731	2205039.PW	4165.0	4116.44	0.0002627361	US	
0001193125-26-028731	211021871.LC	1083.0	1072.46	6.84509e-05	US	
0001193125-26-028731	205497620.LC	5294.0	554.84	3.54132e-05	US	
0001193125-26-028731	L4594007.UP	3787.0	3832.05	0.0002445846	US	
0001193125-26-028731	182229498.LC	3065.0	321.17	2.0499e-05	US	
0001193125-26-028731	APP-15809946.FP	9202.0	9051.88	0.0005777457	US	
0001193125-26-028731	L4331412.UP	4428.0	4420.29	0.0002821296	US	
0001193125-26-028731	203160585.LC	18062.0	18170.9	0.0011597768	US	
0001193125-26-028731	770609.BV	19370.0	19737.53	0.0012597686	US	
0001193125-26-028731	FW4389051.UP	3183.0	3103.97	0.0001981141	US	
0001193125-26-028731	FW4569363.UP	15622.0	15797.98	0.0010083227	US	
0001193125-26-028731	DRB5812535.UP	21198.0	20990.38	0.001339733	US	
0001193125-26-028731	182351106.LC	4437.0	4508.83	0.0002877808	US	
0001193125-26-028731	CBM4797042.UP	2973.0	1591.77	0.0001015964	US	
0001193125-26-028731	L2891591.UP	935.0	135.98	8.6791e-06	US	
0001193125-26-028731	FW5532619.UP	1819.0	1739.16	0.0001110037	US	
0001193125-26-028731	L4360222.UP	10977.0	11171.96	0.0007130621	US	
0001193125-26-028731	195918280.LC	12840.0	12962.33	0.0008273343	US	
0001193125-26-028731	198209201.LC	1322.0	132.39	8.4499e-06	US	
0001193125-26-028731	2187955.MA	2659.0	2683.18	0.0001712568	US	
0001193125-26-028731	L3263333.UP	2179.0	2211.0	0.0001411194	US	
0001193125-26-028731	LAI-00813606.LP	7457.0	7375.94	0.0004707771	US	
0001193125-26-028731	RFBB070.SR40.RF	1454198.0	1467140.04	0.0936417531	US	
0001193125-26-028731	206267476.LC	552.0	550.72	3.51503e-05	US	
0001193125-26-028731	FW3165436.UP	190.0	27.59	1.761e-06	US	
0001193125-26-028731	DRB4553853.UP	3628.0	3580.67	0.00022854	US	
0001193125-26-028731	1614363.PW	2694.0	2642.15	0.000168638	US	
0001193125-26-028731	2053576.PW	6582.0	6813.35	0.0004348692	US	
0001193125-26-028731	2444030.PW	16843.0	16792.74	0.0010718143	US	
0001193125-26-028731	182526292.LC	3546.0	371.58	2.37165e-05	US	
0001193125-26-028731	9768211965.ST	42.0	26.11	1.6665e-06	US	
0001193125-26-028731	LAI-00814507.LP	942.0	929.07	5.92989e-05	US	
0001193125-26-028731	L4329814.UP	2068.0	2036.53	0.0001299837	US	
0001193125-26-028731	FW5736160.UP	1272.0	1227.18	7.83261e-05	US	
0001193125-26-028731	L5282109.UP	10134.0	9667.62	0.000617046	US	
0001193125-26-028731	CBM4183461.UP	19525.0	19660.66	0.0012548623	US	
0001193125-26-028731	182485228.LC	1564.0	1557.59	9.94148e-05	US	
0001193125-26-028731	1779524.PW	1288.0	194.25	1.23982e-05	US	
0001193125-26-028731	FW2623213.UP	3181.0	3133.98	0.0002000296	US	
0001193125-26-028731	FW5845534.UP	1948.0	1930.69	0.0001232283	US	
0001193125-26-028731	CBM3942553.UP	10313.0	10470.32	0.0006682792	US	
0001193125-26-028731	174739098.UG	4044.0	655.97	4.1868e-05	US	
0001193125-26-028731	8184255.SQ	1072.0	880.56	5.62027e-05	US	
0001193125-26-028731	FW4499791.UP	869.0	842.01	5.37422e-05	US	
0001193125-26-028731	290150076.UG	14952.0	14566.23	0.0009297049	US	
0001193125-26-028731	FW5873023.UP	4310.0	4212.07	0.0002688398	US	
0001193125-26-028731	L4178092.UP	25663.0	25771.76	0.0016449096	US	
0001193125-26-028731	209647842.LC	3838.0	3779.04	0.0002412012	US	
0001193125-26-028731	L2629029.UP	1671.0	1647.86	0.0001051764	US	
0001193125-26-028731	182668629.LC	2870.0	300.82	1.92002e-05	US	
0001193125-26-028731	183084589.LC	4882.0	4910.83	0.0003134389	US	
0001193125-26-028731	FW4278858.UP	1560.0	1556.57	9.93497e-05	US	
0001193125-26-028731	243019294.UG	4427.0	4426.58	0.0002825311	US	
0001193125-26-028731	CBM4390948.UP	3495.0	3390.02	0.0002163716	US	
0001193125-26-028731	L2163367.UP	268.0	39.0	2.4892e-06	US	
0001193125-26-028731	DRB4519329.UP	2046.0	1960.55	0.0001251342	US	
0001193125-26-028731	DRB4512300.UP	8946.0	9061.14	0.0005783368	US	
0001193125-26-028731	718067.BV	15561.0	2334.2	0.0001489828	US	
0001193125-26-028731	L1420618.UP	753.0	748.36	4.77649e-05	US	
0001193125-26-028731	L3266539.UP	1990.0	1997.82	0.000127513	US	
0001193125-26-028731	FW3792482.UP	3291.0	3303.2	0.0002108302	US	
0001193125-26-028731	FW4547264.UP	904.0	888.64	5.67184e-05	US	
0001193125-26-028731	L4348201.UP	34567.0	34290.03	0.0021885972	US	
0001193125-26-028731	DRB5806185.UP	2443.0	2369.49	0.0001512352	US	
0001193125-26-028731	DRB4553276.UP	3405.0	3351.69	0.0002139251	US	
0001193125-26-028731	213122861.LC	1698.0	1657.17	0.0001057706	US	
0001193125-26-028731	L4087970.UP	3757.0	3754.8	0.0002396541	US	
0001193125-26-028731	FW2794119.UP	12082.0	11928.2	0.0007613299	US	
0001193125-26-028731	199354893.LC	2773.0	2770.65	0.0001768396	US	
0001193125-26-028731	L3481237.UP	4996.0	5011.07	0.0003198368	US	
0001193125-26-028731	FW5522281.UP	1633.0	1551.06	9.8998e-05	US	
0001193125-26-028731	L4514064.UP	1534.0	964.61	6.15672e-05	US	
0001193125-26-028731	177216351.LC	7377.0	773.12	4.93452e-05	US	
0001193125-26-028731	FW3645295.UP	2021.0	2114.4	0.0001349538	US	
0001193125-26-028731	FW4518370.UP	1002.0	978.59	6.24595e-05	US	
0001193125-26-028731	L4350533.UP	11201.0	10968.95	0.0007001047	US	
0001193125-26-028731	186370529.LC	11205.0	1174.32	7.49522e-05	US	
0001193125-26-028731	296485260.UG	19537.0	3168.89	0.0002022577	US	
0001193125-26-028731	5000054732.FP	69978.0	70804.47	0.0045191696	US	
0001193125-26-028731	2714471.MA	13724.0	13709.16	0.0008750015	US	
0001193125-26-028731	FW3480031.UP	5687.0	3598.89	0.0002297029	US	
0001193125-26-028731	L3997812.UP	6348.0	6388.21	0.0004077342	US	
0001193125-26-028731	FW4228874.UP	3673.0	3677.76	0.0002347369	US	
0001193125-26-028731	L5705828.UP	4212.0	4149.64	0.0002648551	US	
0001193125-26-028731	187515571.LC	4368.0	457.75	2.92164e-05	US	
0001193125-26-028731	8973450995.ST	2313.0	2434.16	0.0001553628	US	
0001193125-26-028731	APP-24893901.FP	5874.0	6163.29	0.0003933785	US	
0001193125-26-028731	L5854557.UP	18539.0	18299.39	0.0011679778	US	
0001193125-26-028731	2861718.MA	42731.0	42150.19	0.0026902801	US	
